COMMENT: Large PR file, 100,000 trades
1297 BUY T14 S22 $100 #42
1297 SELL T10 S13 $30 #36
1297 BUY T17 S15 $34 #38
1297 SELL T16 S23 $40 #30
1297 SELL T19 S8 $3 #4
1297 BUY T7 S2 $75 #33
1297 SELL T2 S19 $67 #36
1297 SELL T15 S6 $75 #10
1297 SELL T17 S0 $45 #28
1297 SELL T10 S21 $28 #34
1297 SELL T17 S1 $96 #41
1297 BUY T9 S10 $74 #23
1297 SELL T14 S18 $53 #17
1297 SELL T12 S8 $33 #8
1297 SELL T6 S21 $84 #35
1297 BUY T8 S1 $45 #7
1297 SELL T7 S16 $13 #25
1297 SELL T17 S3 $48 #46
1297 SELL T11 S8 $63 #39
1297 BUY T19 S20 $71 #18
1297 SELL T16 S24 $84 #40
1297 BUY T14 S12 $25 #33
1297 BUY T18 S8 $57 #16
1297 BUY T5 S13 $79 #46
1297 BUY T16 S12 $66 #37
1297 BUY T1 S24 $77 #1
1297 SELL T15 S13 $82 #41
1297 BUY T10 S7 $65 #35
1297 BUY T19 S6 $31 #21
1297 SELL T4 S6 $25 #26
1297 BUY T13 S21 $69 #19
1297 SELL T11 S3 $50 #28
1297 SELL T16 S1 $25 #44
1297 SELL T15 S4 $85 #2
1297 BUY T7 S5 $29 #31
1297 SELL T14 S18 $49 #2
1297 SELL T10 S14 $71 #42
1297 BUY T12 S14 $11 #5
1297 BUY T15 S17 $35 #12
1297 BUY T9 S20 $79 #48
1297 BUY T17 S16 $33 #43
1297 BUY T2 S23 $13 #29
1297 BUY T5 S5 $69 #18
1297 BUY T6 S6 $67 #49
1297 SELL T3 S13 $61 #42
1297 BUY T7 S20 $45 #2
1297 SELL T1 S3 $56 #25
1297 SELL T3 S15 $5 #36
1297 SELL T19 S10 $76 #39
1297 BUY T7 S10 $89 #7
1297 SELL T3 S10 $78 #41
1298 SELL T6 S5 $57 #48
1298 SELL T16 S16 $43 #16
1298 SELL T0 S7 $12 #38
1298 BUY T7 S8 $98 #35
1298 BUY T19 S14 $31 #41
1298 BUY T18 S2 $31 #43
1298 SELL T14 S7 $37 #20
1298 SELL T10 S18 $80 #14
1298 SELL T7 S3 $55 #9
1298 BUY T15 S9 $78 #7
1298 SELL T12 S10 $46 #14
1298 BUY T13 S8 $56 #22
1298 SELL T0 S9 $53 #32
1298 SELL T18 S18 $87 #43
1298 SELL T12 S11 $39 #25
1298 BUY T3 S10 $25 #49
1298 SELL T15 S8 $46 #21
1298 SELL T4 S22 $83 #19
1298 SELL T15 S4 $19 #1
1298 BUY T9 S8 $16 #34
1298 SELL T19 S0 $25 #10
1298 BUY T19 S8 $60 #25
1298 BUY T3 S3 $85 #19
1298 BUY T1 S4 $49 #49
1298 SELL T11 S15 $92 #41
1298 BUY T2 S18 $100 #44
1298 SELL T17 S3 $81 #46
1298 SELL T12 S8 $100 #49
1298 BUY T12 S3 $12 #12
1298 BUY T12 S10 $99 #30
1298 SELL T15 S18 $77 #32
1298 BUY T11 S17 $95 #47
1298 SELL T12 S22 $42 #32
1298 BUY T8 S12 $62 #42
1298 BUY T5 S4 $53 #35
1298 BUY T9 S3 $3 #38
1298 SELL T11 S17 $91 #47
1298 SELL T10 S3 $28 #25
1298 BUY T17 S18 $58 #44
1298 BUY T10 S10 $34 #39
1298 SELL T14 S22 $89 #6
1298 BUY T14 S13 $52 #9
1298 BUY T8 S14 $74 #37
1298 SELL T2 S3 $20 #31
1298 BUY T11 S7 $70 #26
1298 SELL T3 S4 $8 #34
1298 BUY T6 S7 $11 #46
1298 BUY T17 S7 $99 #11
1298 SELL T19 S24 $81 #41
1298 BUY T6 S6 $58 #7
1298 BUY T15 S5 $98 #39
1298 SELL T1 S12 $2 #22
1298 SELL T17 S8 $55 #7
1298 BUY T11 S19 $89 #37
1298 BUY T8 S4 $49 #19
1298 SELL T19 S17 $89 #11
1298 SELL T13 S15 $25 #19
1298 SELL T4 S0 $53 #48
1298 BUY T5 S9 $70 #47
1298 BUY T18 S7 $29 #3
1298 SELL T2 S0 $99 #29
1298 BUY T6 S13 $96 #9
1298 BUY T0 S15 $27 #39
1298 SELL T7 S13 $32 #40
1298 BUY T3 S6 $16 #10
1298 SELL T12 S19 $93 #14
1298 SELL T7 S7 $41 #47
1298 SELL T8 S11 $26 #17
1298 SELL T8 S14 $60 #47
1298 BUY T7 S18 $95 #26
1298 SELL T15 S13 $7 #38
1298 SELL T18 S2 $60 #23
1298 BUY T1 S0 $85 #5
1298 SELL T10 S11 $35 #13
1298 SELL T18 S1 $16 #10
1298 SELL T15 S20 $53 #13
1298 SELL T4 S11 $41 #16
1298 BUY T17 S13 $37 #5
1298 BUY T5 S0 $53 #4
1298 SELL T5 S22 $52 #50
1298 BUY T18 S5 $72 #25
1298 SELL T5 S14 $60 #12
1298 BUY T8 S9 $86 #14
1298 BUY T16 S21 $47 #33
1298 BUY T0 S23 $33 #9
1298 SELL T10 S14 $54 #31
1298 BUY T6 S24 $22 #2
1298 SELL T19 S0 $7 #5
1298 SELL T3 S22 $43 #27
1298 SELL T10 S10 $52 #24
1298 SELL T7 S13 $50 #14
1298 BUY T19 S15 $34 #33
1298 BUY T6 S19 $23 #3
1298 BUY T1 S22 $48 #15
1298 BUY T12 S3 $8 #35
1298 SELL T16 S17 $91 #13
1298 BUY T7 S3 $48 #3
1298 BUY T10 S17 $33 #43
1298 BUY T0 S4 $42 #49
1298 BUY T17 S20 $21 #11
1298 SELL T18 S15 $24 #4
1298 BUY T4 S15 $45 #22
1298 SELL T12 S8 $99 #3
1298 SELL T4 S10 $99 #26
1298 SELL T1 S5 $58 #15
1298 BUY T9 S24 $40 #18
1298 SELL T0 S18 $3 #50
1298 SELL T1 S2 $12 #3
1298 BUY T10 S5 $72 #22
1298 SELL T4 S8 $9 #1
1298 SELL T16 S23 $42 #1
1298 BUY T5 S3 $43 #47
1298 SELL T17 S3 $94 #29
1298 SELL T6 S12 $57 #13
1298 BUY T10 S10 $19 #16
1298 SELL T14 S7 $95 #27
1298 SELL T11 S5 $9 #39
1298 SELL T12 S9 $21 #37
1298 SELL T17 S8 $38 #43
1298 BUY T6 S3 $100 #11
1298 SELL T7 S24 $16 #1
1298 BUY T15 S13 $26 #37
1298 BUY T6 S12 $10 #15
1298 SELL T4 S19 $24 #27
1298 SELL T8 S19 $87 #30
1298 SELL T0 S24 $32 #43
1298 SELL T7 S4 $57 #21
1298 BUY T10 S4 $31 #42
1298 SELL T8 S5 $33 #6
1298 BUY T0 S3 $20 #45
1298 SELL T16 S12 $30 #2
1298 BUY T12 S18 $49 #40
1298 SELL T14 S17 $95 #3
1298 BUY T4 S13 $34 #25
1298 BUY T12 S10 $73 #47
1299 BUY T6 S21 $27 #15
1299 SELL T19 S11 $60 #19
1299 SELL T15 S14 $53 #34
1299 SELL T7 S3 $3 #37
1299 SELL T6 S22 $67 #25
1299 SELL T15 S10 $51 #22
1299 SELL T0 S11 $51 #39
1299 BUY T14 S9 $32 #29
1299 BUY T16 S19 $94 #8
1299 BUY T17 S9 $75 #50
1299 BUY T5 S17 $64 #5
1299 SELL T19 S22 $39 #14
1299 BUY T17 S1 $69 #16
1299 SELL T7 S16 $41 #8
1299 BUY T0 S2 $55 #35
1299 BUY T19 S11 $94 #27
1299 BUY T17 S0 $26 #44
1299 BUY T6 S7 $76 #24
1299 BUY T5 S12 $6 #48
1299 SELL T6 S16 $100 #44
1299 BUY T3 S9 $46 #47
1299 SELL T4 S22 $21 #32
1299 BUY T5 S10 $98 #43
1299 BUY T10 S2 $82 #15
1299 SELL T18 S10 $11 #35
1299 SELL T0 S22 $36 #48
1299 BUY T6 S9 $4 #2
1299 BUY T1 S19 $82 #24
1299 SELL T5 S4 $7 #1
1299 BUY T5 S21 $83 #24
1299 BUY T17 S23 $68 #13
1299 SELL T8 S17 $50 #19
1299 SELL T17 S23 $55 #20
1299 BUY T3 S21 $85 #4
1299 BUY T13 S15 $82 #45
1299 SELL T0 S3 $1 #31
1299 SELL T11 S6 $62 #35
1299 SELL T5 S17 $24 #38
1299 BUY T6 S0 $26 #12
1299 BUY T13 S6 $4 #43
1299 BUY T11 S18 $10 #21
1299 SELL T7 S22 $44 #14
1299 BUY T12 S5 $58 #11
1299 BUY T10 S17 $35 #4
1299 SELL T7 S7 $91 #7
1299 BUY T13 S0 $15 #14
1299 BUY T0 S2 $24 #49
1299 BUY T13 S9 $33 #30
1299 SELL T13 S17 $55 #16
1299 BUY T11 S2 $47 #47
1299 BUY T11 S4 $64 #35
1299 BUY T2 S4 $93 #24
1299 BUY T17 S5 $93 #16
1299 SELL T16 S4 $75 #5
1299 SELL T6 S20 $31 #14
1299 SELL T1 S18 $22 #48
1299 SELL T0 S8 $86 #2
1299 SELL T8 S23 $26 #24
1299 BUY T16 S16 $42 #32
1299 BUY T8 S19 $24 #29
1299 BUY T17 S6 $76 #49
1299 BUY T12 S16 $77 #50
1299 SELL T11 S17 $22 #44
1300 SELL T12 S3 $21 #30
1300 BUY T7 S18 $69 #50
1300 BUY T12 S13 $38 #42
1300 SELL T18 S22 $72 #30
1300 SELL T18 S18 $1 #46
1300 SELL T11 S0 $19 #49
1300 BUY T19 S13 $24 #1
1300 SELL T19 S17 $55 #15
1300 SELL T19 S23 $80 #23
1300 BUY T6 S15 $26 #21
1300 SELL T10 S10 $76 #21
1300 SELL T5 S23 $27 #31
1300 BUY T1 S1 $39 #7
1300 BUY T1 S15 $87 #33
1300 BUY T10 S0 $58 #47
1300 BUY T18 S12 $72 #5
1300 BUY T1 S6 $58 #39
1300 BUY T17 S16 $12 #12
1300 SELL T13 S24 $91 #1
1300 SELL T0 S23 $56 #14
1300 BUY T2 S15 $94 #19
1300 SELL T19 S18 $71 #5
1300 SELL T11 S10 $19 #37
1300 BUY T3 S5 $19 #13
1300 SELL T18 S17 $53 #3
1300 BUY T17 S15 $43 #49
1300 BUY T12 S11 $49 #24
1300 SELL T17 S2 $47 #28
1300 BUY T15 S15 $77 #44
1300 BUY T11 S5 $34 #8
1300 BUY T9 S8 $21 #45
1300 SELL T2 S18 $19 #3
1300 SELL T18 S1 $73 #27
1300 BUY T16 S0 $88 #30
1300 SELL T14 S0 $2 #19
1300 SELL T4 S1 $100 #39
1300 BUY T8 S16 $13 #21
1300 SELL T12 S21 $91 #3
1300 SELL T3 S18 $13 #9
1300 BUY T8 S9 $37 #29
1301 SELL T7 S1 $37 #26
1301 SELL T0 S6 $52 #4
1301 BUY T12 S12 $16 #44
1301 SELL T10 S13 $73 #12
1301 BUY T9 S0 $10 #32
1301 BUY T1 S17 $46 #49
1301 BUY T15 S16 $93 #18
1301 SELL T13 S19 $98 #4
1301 SELL T10 S8 $78 #31
1301 BUY T4 S8 $5 #30
1301 SELL T14 S1 $61 #20
1301 SELL T16 S19 $96 #11
1301 BUY T4 S14 $96 #48
1301 SELL T16 S3 $37 #48
1301 BUY T18 S14 $52 #25
1301 BUY T7 S21 $58 #9
1301 BUY T4 S11 $61 #5
1301 BUY T6 S13 $17 #21
1301 BUY T15 S22 $2 #28
1301 SELL T8 S8 $48 #15
1301 BUY T18 S20 $17 #42
1301 BUY T0 S14 $50 #29
1301 BUY T15 S3 $3 #22
1301 BUY T15 S15 $7 #9
1301 SELL T19 S23 $56 #16
1301 BUY T1 S7 $21 #17
1301 SELL T10 S8 $3 #34
1301 BUY T5 S9 $27 #21
1301 BUY T8 S5 $61 #31
1301 SELL T6 S7 $41 #38
1301 BUY T6 S6 $81 #9
1301 SELL T17 S20 $75 #11
1301 SELL T12 S16 $63 #12
1301 SELL T15 S5 $21 #25
1301 BUY T8 S19 $93 #36
1301 SELL T8 S5 $32 #33
1301 SELL T13 S24 $35 #48
1301 SELL T11 S11 $8 #50
1301 SELL T9 S11 $40 #32
1301 SELL T7 S0 $90 #18
1301 BUY T5 S12 $100 #45
1301 BUY T18 S3 $50 #44
1301 SELL T13 S19 $69 #42
1301 BUY T8 S3 $14 #27
1301 BUY T1 S3 $97 #37
1301 SELL T0 S12 $25 #33
1301 SELL T15 S3 $61 #38
1301 BUY T6 S16 $52 #38
1301 SELL T2 S11 $29 #32
1301 SELL T2 S0 $31 #3
1301 SELL T19 S15 $36 #17
1301 SELL T12 S17 $60 #10
1301 SELL T5 S23 $51 #39
1301 BUY T3 S20 $14 #37
1301 SELL T1 S1 $64 #7
1301 SELL T9 S16 $90 #46
1301 SELL T0 S20 $61 #27
1301 SELL T0 S24 $64 #1
1301 SELL T5 S0 $14 #48
1301 BUY T14 S1 $72 #24
1301 BUY T7 S11 $41 #16
1301 SELL T8 S8 $50 #40
1301 BUY T10 S4 $55 #41
1301 SELL T12 S23 $75 #7
1302 SELL T17 S15 $74 #14
1302 BUY T8 S21 $4 #22
1302 SELL T8 S5 $33 #47
1302 BUY T1 S24 $2 #27
1302 BUY T14 S12 $16 #7
1302 BUY T4 S24 $1 #27
1302 SELL T3 S4 $10 #44
1302 SELL T6 S1 $20 #12
1302 BUY T15 S22 $50 #18
1302 BUY T0 S20 $98 #28
1302 BUY T16 S5 $81 #27
1302 BUY T17 S12 $29 #17
1302 BUY T8 S8 $37 #29
1302 BUY T10 S16 $71 #17
1302 BUY T17 S8 $23 #3
1302 BUY T16 S21 $1 #40
1302 BUY T10 S19 $56 #14
1302 SELL T7 S19 $75 #44
1302 SELL T14 S10 $47 #11
1302 BUY T13 S23 $98 #26
1302 BUY T18 S21 $74 #32
1302 SELL T17 S5 $35 #11
1302 SELL T15 S22 $48 #25
1302 BUY T10 S17 $50 #41
1302 BUY T11 S24 $83 #48
1302 BUY T1 S23 $56 #42
1302 BUY T11 S22 $20 #34
1302 BUY T3 S1 $34 #28
1302 SELL T4 S8 $70 #16
1302 BUY T6 S23 $87 #21
1302 BUY T16 S19 $20 #27
1302 SELL T18 S3 $90 #26
1302 SELL T9 S0 $3 #17
1302 BUY T0 S24 $99 #9
1302 BUY T1 S12 $52 #11
1302 SELL T15 S4 $21 #29
1302 BUY T1 S14 $51 #35
1302 BUY T5 S22 $10 #9
1302 SELL T5 S12 $35 #13
1302 SELL T15 S1 $30 #43
1302 SELL T18 S7 $28 #20
1302 BUY T2 S23 $99 #20
1302 BUY T8 S7 $75 #40
1302 SELL T8 S2 $72 #44
1302 BUY T8 S22 $43 #4
1302 SELL T10 S4 $78 #45
1302 BUY T13 S12 $26 #12
1302 SELL T14 S13 $93 #6
1302 SELL T6 S12 $95 #46
1302 SELL T9 S23 $11 #8
1302 SELL T19 S0 $70 #30
1302 BUY T5 S3 $53 #50
1302 SELL T8 S1 $84 #20
1302 BUY T13 S24 $98 #10
1302 SELL T2 S11 $96 #16
1302 SELL T7 S22 $83 #6
1302 BUY T18 S3 $13 #6
1302 BUY T16 S7 $76 #9
1302 BUY T13 S13 $63 #46
1302 SELL T9 S5 $65 #16
1302 BUY T13 S19 $60 #12
1302 SELL T3 S19 $96 #32
1302 BUY T1 S8 $99 #9
1302 BUY T18 S9 $34 #39
1302 SELL T17 S6 $41 #17
1302 SELL T3 S13 $58 #26
1302 BUY T6 S12 $96 #37
1302 SELL T7 S7 $52 #27
1302 SELL T16 S2 $51 #42
1302 SELL T15 S8 $6 #45
1302 SELL T16 S7 $11 #11
1302 SELL T8 S23 $43 #12
1302 BUY T0 S8 $12 #16
1302 BUY T8 S15 $96 #42
1302 SELL T0 S6 $74 #10
1302 BUY T4 S15 $66 #12
1302 BUY T17 S22 $69 #25
1302 BUY T16 S15 $28 #36
1302 SELL T7 S21 $81 #15
1302 SELL T19 S7 $3 #27
1302 SELL T1 S6 $25 #35
1302 BUY T4 S24 $46 #46
1302 SELL T6 S11 $62 #18
1302 BUY T5 S22 $16 #13
1302 SELL T17 S4 $91 #32
1302 SELL T5 S5 $63 #45
1302 SELL T13 S22 $77 #34
1302 BUY T19 S15 $99 #4
1302 SELL T17 S20 $47 #35
1302 SELL T12 S20 $96 #48
1302 SELL T0 S13 $49 #31
1302 BUY T9 S6 $24 #22
1302 BUY T10 S1 $17 #45
1302 SELL T7 S14 $7 #11
1302 SELL T6 S18 $87 #28
1302 BUY T2 S0 $57 #8
1302 BUY T7 S15 $54 #26
1302 BUY T8 S16 $1 #29
1302 BUY T8 S9 $48 #19
1302 SELL T12 S15 $67 #14
1303 BUY T16 S0 $6 #46
1303 SELL T0 S17 $78 #37
1303 SELL T12 S20 $20 #3
1303 BUY T3 S18 $48 #8
1303 SELL T10 S19 $96 #10
1303 BUY T0 S24 $61 #5
1303 BUY T7 S3 $31 #49
1303 SELL T4 S13 $8 #49
1303 SELL T3 S22 $25 #50
1303 SELL T8 S17 $82 #26
1303 SELL T9 S13 $98 #26
1303 BUY T9 S22 $47 #30
1303 BUY T0 S17 $96 #6
1303 BUY T2 S12 $63 #40
1303 SELL T9 S22 $51 #20
1303 SELL T16 S6 $18 #26
1303 BUY T19 S21 $76 #40
1303 SELL T16 S9 $98 #27
1304 BUY T11 S16 $24 #44
1304 SELL T6 S24 $89 #17
1304 SELL T5 S20 $92 #12
1304 BUY T15 S9 $36 #30
1304 BUY T8 S14 $43 #29
1304 BUY T5 S1 $46 #25
1304 SELL T2 S17 $69 #3
1304 SELL T5 S20 $1 #15
1304 SELL T3 S9 $15 #7
1304 BUY T0 S18 $55 #35
1304 SELL T17 S11 $18 #30
1304 BUY T5 S4 $26 #3
1304 SELL T7 S4 $70 #40
1304 SELL T5 S3 $94 #47
1304 SELL T8 S19 $30 #13
1304 BUY T1 S10 $28 #28
1304 BUY T13 S13 $83 #44
1304 SELL T11 S24 $55 #2
1304 SELL T11 S18 $89 #4
1304 SELL T9 S6 $78 #37
1304 BUY T5 S1 $9 #47
1304 BUY T10 S13 $86 #17
1304 BUY T7 S22 $93 #2
1304 BUY T19 S15 $73 #12
1304 BUY T18 S21 $8 #36
1304 BUY T4 S15 $44 #45
1304 BUY T19 S16 $64 #38
1304 BUY T2 S22 $55 #32
1304 SELL T6 S11 $45 #21
1304 SELL T11 S22 $44 #42
1304 SELL T13 S24 $50 #15
1304 SELL T11 S21 $4 #18
1304 BUY T10 S17 $55 #41
1304 BUY T2 S6 $70 #34
1304 BUY T7 S13 $50 #29
1304 SELL T0 S0 $69 #8
1304 SELL T18 S10 $11 #44
1304 BUY T0 S15 $9 #44
1304 BUY T14 S24 $9 #23
1304 SELL T3 S5 $80 #12
1304 SELL T12 S8 $55 #19
1304 SELL T2 S15 $27 #29
1304 BUY T15 S10 $44 #9
1304 SELL T2 S17 $16 #50
1304 BUY T7 S18 $69 #17
1304 BUY T1 S9 $15 #37
1304 SELL T17 S1 $43 #36
1304 SELL T9 S23 $99 #49
1304 BUY T9 S17 $25 #21
1304 SELL T12 S7 $15 #23
1304 SELL T14 S0 $87 #20
1304 SELL T14 S3 $69 #32
1304 BUY T19 S3 $14 #39
1304 SELL T2 S13 $72 #7
1305 SELL T11 S0 $39 #41
1305 SELL T6 S12 $28 #40
1305 SELL T13 S3 $92 #44
1305 BUY T14 S19 $53 #43
1305 BUY T7 S23 $77 #48
1305 BUY T13 S13 $62 #10
1305 SELL T6 S19 $94 #32
1305 SELL T8 S10 $28 #45
1305 BUY T9 S19 $9 #23
1305 SELL T13 S13 $46 #27
1305 SELL T19 S5 $18 #40
1305 SELL T19 S11 $96 #8
1305 BUY T12 S10 $97 #8
1305 BUY T9 S9 $74 #6
1305 BUY T7 S19 $52 #3
1305 BUY T13 S23 $89 #40
1305 BUY T11 S10 $71 #16
1305 BUY T4 S7 $43 #46
1305 SELL T16 S16 $61 #13
1305 SELL T14 S15 $18 #23
1305 BUY T6 S18 $95 #12
1305 SELL T5 S5 $45 #32
1305 BUY T18 S5 $19 #21
1305 SELL T12 S3 $92 #41
1305 SELL T1 S3 $72 #24
1305 SELL T15 S6 $70 #2
1305 SELL T6 S12 $5 #29
1305 BUY T10 S20 $50 #17
1305 BUY T10 S24 $19 #48
1305 SELL T14 S14 $82 #28
1305 BUY T13 S14 $15 #23
1305 BUY T19 S11 $60 #34
1305 SELL T3 S4 $77 #36
1305 BUY T17 S24 $13 #12
1305 SELL T3 S5 $62 #10
1305 SELL T11 S18 $77 #24
1305 SELL T2 S6 $67 #45
1305 SELL T15 S19 $86 #16
1305 SELL T2 S1 $3 #48
1305 SELL T11 S9 $62 #39
1305 SELL T6 S12 $65 #18
1305 BUY T0 S14 $54 #45
1305 SELL T17 S8 $54 #5
1305 SELL T9 S17 $12 #49
1305 BUY T17 S17 $88 #14
1305 SELL T6 S13 $36 #32
1305 BUY T19 S1 $45 #43
1305 BUY T3 S8 $98 #28
1305 SELL T19 S16 $3 #46
1305 BUY T11 S2 $69 #42
1305 BUY T16 S13 $53 #49
1305 SELL T0 S13 $52 #23
1305 SELL T7 S0 $91 #35
1305 BUY T15 S18 $50 #42
1305 SELL T16 S11 $67 #20
1305 BUY T10 S15 $38 #25
1305 BUY T17 S24 $47 #16
1305 SELL T2 S1 $95 #16
1305 BUY T15 S14 $60 #11
1305 SELL T8 S16 $94 #1
1305 BUY T13 S20 $95 #11
1305 SELL T18 S11 $41 #17
1305 BUY T19 S20 $49 #41
1305 SELL T0 S21 $4 #16
1305 SELL T9 S20 $27 #43
1305 BUY T18 S11 $54 #35
1305 SELL T1 S8 $22 #10
1305 BUY T9 S19 $1 #35
1305 BUY T12 S24 $12 #10
1305 BUY T4 S15 $34 #41
1305 BUY T7 S16 $56 #28
1305 BUY T11 S12 $37 #10
1305 SELL T2 S9 $31 #37
1305 SELL T18 S11 $88 #26
1305 BUY T12 S22 $2 #12
1305 BUY T2 S12 $20 #43
1305 SELL T17 S23 $47 #25
1305 BUY T12 S2 $98 #20
1305 BUY T19 S14 $38 #44
1305 SELL T8 S19 $40 #30
1305 SELL T1 S0 $51 #8
1305 BUY T5 S2 $85 #44
1305 BUY T8 S3 $1 #35
1305 SELL T2 S14 $55 #12
1305 BUY T0 S3 $5 #50
1305 BUY T17 S3 $53 #19
1305 SELL T6 S6 $2 #2
1305 SELL T14 S5 $76 #19
1305 SELL T2 S2 $62 #31
1305 SELL T18 S13 $2 #24
1305 BUY T0 S0 $74 #26
1305 SELL T13 S10 $78 #16
1305 SELL T14 S2 $30 #48
1305 BUY T16 S21 $63 #24
1305 SELL T18 S6 $68 #34
1305 SELL T9 S7 $52 #24
1305 BUY T16 S12 $62 #37
1305 SELL T14 S20 $44 #16
1305 BUY T16 S16 $74 #32
1305 BUY T16 S1 $92 #46
1305 BUY T6 S8 $95 #30
1305 BUY T12 S18 $83 #32
1305 SELL T8 S8 $70 #7
1305 BUY T1 S24 $79 #45
1305 BUY T12 S5 $50 #29
1305 BUY T16 S4 $16 #45
1305 SELL T8 S8 $89 #26
1305 BUY T9 S5 $74 #28
1305 SELL T4 S9 $77 #11
1306 SELL T9 S11 $7 #19
1306 SELL T19 S7 $92 #22
1306 BUY T0 S22 $78 #49
1306 BUY T17 S14 $2 #20
1306 BUY T4 S17 $47 #38
1306 SELL T16 S4 $87 #34
1306 SELL T10 S19 $5 #38
1306 SELL T18 S22 $40 #37
1306 BUY T17 S21 $67 #39
1306 SELL T6 S20 $98 #33
1306 BUY T6 S24 $43 #25
1306 SELL T10 S24 $97 #43
1306 BUY T16 S14 $59 #17
1306 SELL T8 S6 $62 #35
1306 SELL T16 S16 $96 #40
1306 BUY T14 S15 $23 #19
1306 BUY T8 S14 $9 #17
1306 SELL T16 S3 $49 #50
1306 BUY T5 S5 $11 #36
1306 SELL T2 S21 $9 #11
1306 SELL T3 S21 $70 #17
1306 SELL T15 S1 $98 #12
1306 SELL T4 S22 $20 #9
1306 BUY T9 S14 $61 #8
1306 BUY T13 S10 $58 #46
1306 BUY T12 S17 $85 #33
1306 BUY T2 S0 $32 #34
1306 BUY T1 S3 $22 #26
1306 SELL T7 S11 $22 #4
1306 BUY T4 S23 $22 #33
1306 BUY T10 S13 $76 #42
1306 SELL T17 S19 $6 #46
1306 SELL T2 S0 $97 #25
1306 SELL T17 S18 $83 #31
1306 SELL T15 S22 $89 #11
1306 BUY T19 S20 $24 #42
1306 SELL T11 S6 $43 #21
1306 BUY T9 S9 $83 #37
1306 SELL T19 S3 $45 #26
1306 SELL T11 S6 $71 #32
1306 SELL T18 S15 $81 #45
1306 BUY T12 S24 $32 #18
1306 SELL T13 S7 $62 #27
1306 BUY T7 S6 $51 #7
1306 SELL T12 S2 $84 #20
1306 BUY T18 S11 $9 #34
1306 SELL T2 S13 $92 #25
1306 BUY T2 S1 $1 #34
1306 BUY T16 S8 $37 #21
1306 BUY T1 S9 $9 #31
1306 SELL T12 S7 $18 #34
1306 SELL T8 S22 $92 #42
1306 BUY T17 S8 $95 #25
1306 BUY T4 S19 $99 #18
1306 BUY T16 S8 $49 #28
1306 SELL T3 S10 $81 #21
1306 SELL T7 S18 $69 #14
1306 BUY T7 S3 $75 #11
1306 SELL T12 S10 $66 #28
1306 BUY T16 S7 $30 #39
1306 BUY T19 S10 $97 #37
1306 SELL T15 S7 $66 #44
1307 BUY T9 S11 $35 #11
1307 SELL T13 S13 $48 #47
1307 SELL T10 S23 $5 #15
1307 SELL T17 S18 $55 #18
1307 BUY T1 S4 $95 #42
1307 BUY T8 S22 $13 #13
1307 SELL T7 S19 $88 #24
1307 SELL T4 S6 $81 #42
1307 BUY T9 S24 $5 #33
1307 BUY T10 S7 $6 #39
1307 SELL T8 S8 $81 #26
1307 SELL T3 S7 $81 #7
1307 BUY T10 S16 $76 #22
1307 BUY T5 S5 $55 #11
1307 SELL T9 S2 $45 #27
1307 SELL T10 S9 $26 #20
1307 SELL T1 S15 $30 #47
1307 SELL T14 S0 $40 #17
1307 BUY T2 S18 $94 #24
1307 BUY T7 S17 $61 #47
1307 BUY T18 S17 $17 #17
1307 SELL T14 S13 $8 #13
1307 BUY T12 S13 $34 #15
1307 BUY T5 S24 $51 #37
1307 SELL T2 S10 $42 #9
1307 SELL T5 S2 $44 #7
1307 SELL T11 S5 $95 #31
1308 BUY T11 S10 $3 #5
1308 BUY T16 S2 $85 #40
1308 SELL T6 S6 $5 #3
1308 SELL T13 S0 $13 #18
1308 BUY T10 S6 $62 #36
1308 SELL T13 S7 $18 #42
1308 BUY T6 S20 $11 #19
1308 SELL T13 S24 $81 #35
1308 SELL T3 S1 $71 #39
1308 BUY T0 S22 $63 #9
1308 BUY T5 S22 $78 #31
1308 SELL T1 S16 $32 #2
1308 SELL T10 S23 $28 #32
1308 SELL T12 S6 $79 #50
1308 BUY T11 S5 $92 #16
1308 SELL T18 S11 $92 #7
1308 SELL T3 S9 $44 #27
1308 SELL T15 S2 $20 #19
1308 BUY T0 S24 $4 #41
1308 BUY T16 S2 $65 #31
1308 SELL T3 S20 $86 #13
1308 BUY T6 S22 $25 #20
1308 BUY T2 S14 $63 #33
1308 BUY T2 S0 $71 #13
1308 BUY T9 S1 $76 #6
1308 SELL T14 S2 $11 #40
1308 SELL T11 S1 $86 #1
1308 BUY T13 S15 $50 #22
1308 SELL T8 S24 $77 #3
1308 SELL T7 S0 $23 #20
1308 BUY T0 S13 $10 #31
1308 BUY T17 S5 $1 #21
1308 SELL T6 S22 $92 #43
1308 SELL T6 S6 $7 #28
1308 SELL T15 S15 $10 #10
1308 SELL T12 S7 $57 #30
1308 SELL T11 S13 $39 #3
1308 BUY T9 S18 $3 #11
1308 BUY T18 S3 $63 #21
1308 BUY T16 S5 $8 #3
1308 BUY T14 S7 $26 #44
1308 SELL T1 S4 $80 #32
1308 SELL T1 S4 $81 #10
1308 SELL T5 S20 $16 #35
1309 SELL T15 S21 $75 #43
1309 SELL T15 S6 $32 #22
1309 BUY T13 S0 $31 #31
1309 BUY T7 S5 $7 #9
1309 BUY T7 S20 $17 #44
1309 SELL T6 S21 $6 #19
1309 SELL T9 S8 $32 #1
1309 BUY T9 S15 $51 #40
1309 SELL T9 S10 $19 #19
